STATION,DATE,AWND,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21
USW00012918,4/6/2001,13.65,0,81,69,,,,,,,,,,,,,,,,,,
USW00012918,4/7/2001,10.51,0,81,68,,,,,,,,,,,,,,,,,,
USW00012918,4/8/2001,11.18,0,83,72,,,,,,,,,,,,,,,,,,
USW00012918,4/9/2001,10.96,0,84,72,,,,,,,,,,,,,,,,,,
USW00012918,4/10/2001,13.87,0,82,71,,,,,,,,,,,,,,,,,,
USW00012918,4/11/2001,9.17,0.03,81,67,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/12/2001,7.83,0.01,83,70,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/13/2001,6.26,0.05,87,74,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/14/2001,8.5,0,85,74,1,,,,,,,,,,,1,,,,,,
USW00012918,4/15/2001,8.5,0,87,72,,,,,,,,,,,,,,,,,,
USW00012918,4/16/2001,5.37,0.08,84,70,1,,1,,,,,,,,,1,,,1,,,
USW00012918,4/17/2001,14.09,0.03,70,56,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/18/2001,8.5,0,68,52,,,,,,,,,,,,,,,,,,
USW00012918,4/19/2001,11.41,0,77,53,,,,,,,,,,,,,,,,,,
USW00012918,4/20/2001,12.08,0,80,67,,,,,,,,,,,,,,,,,,
USW00012918,4/21/2001,12.3,0,84,66,1,,,,,,,,,,,,,,,,,1
USW00012918,4/22/2001,14.99,0,81,74,,,,,,,,,,,,,,,1,,,
USW00012918,4/23/2001,9.17,0.14,86,69,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/24/2001,12.53,0.12,72,57,,,1,,,,,,,,,,,,1,,,
USW00012918,4/25/2001,6.93,0,78,53,,,,,,,,,,,,,,,,,,
USW00012918,4/26/2001,5.82,0,79,53,,,,,,,,,,,,,,,,,,
USW00012918,4/27/2001,4.7,0,80,57,,,,,,,,,,,,,,,,,,
USW00012918,4/28/2001,7.38,0,80,59,,,,,,,,,,,,,,,,,,
USW00012918,4/29/2001,7.38,0,81,59,,,,,,,,,,,,,,,,,,
USW00012918,4/30/2001,6.93,0,81,61,1,,,,,,,1,,,,1,,,,,,
USW00012918,5/1/2001,7.61,0,82,66,1,,,,,,,,,,,1,,,,,,
USW00012918,5/2/2001,9.62,0,84,67,1,,,,,,,,,,,1,,,,,,
USW00012918,5/3/2001,10.29,0,84,69,1,,,,,,,,,,,1,,,,,,
USW00012918,5/4/2001,11.63,0,83,72,,,,,,,,,,,,,,,1,,,
USW00012918,5/5/2001,10.51,0.17,84,68,1,,1,,,,,,,,,1,,,1,,,
USW00012918,5/6/2001,8.72,0.17,83,65,1,,1,,,,,,,,,1,,,1,,,
USW00012918,5/7/2001,6.71,0.46,83,64,1,,1,,,,,,,,,1,,,1,,,
USW00012918,5/8/2001,4.25,0,84,66,1,,,,,,,1,,,,1,,,,,,
USW00012918,5/9/2001,4.47,0,84,65,,,,,,,,,,,,,,,,,,
USW00012918,5/10/2001,6.04,0,85,66,1,,,,,,,,,,,1,,,,,,
USW00012918,5/11/2001,5.59,0,84,66,,,1,,,,,,,,,,,,1,,,
USW00012918,5/12/2001,4.92,0.15,82,66,,,1,,,,,,,,,,,,1,,,
USW00012918,5/13/2001,3.36,0,84,68,1,,,,,,,,,,,1,,,,,,1
USW00012918,5/14/2001,4.7,0,87,66,1,,,,,,,,,,,1,,,,,,1
USW00012918,5/15/2001,7.38,0,86,64,1,,,,,,,,,,,,,,,,,1
USW00012918,5/16/2001,8.95,0,87,67,,,,,,,,,,,,,,,,,,
USW00012918,5/17/2001,9.17,0,86,69,,,,,,,,,,,,,,,,,,
USW00012918,5/18/2001,7.38,0,87,70,1,,,,,,,,,,,1,,,,,,
USW00012918,5/19/2001,6.93,0,88,71,1,,,,,,,,,,,1,,,,,,
USW00012918,5/20/2001,11.41,0,90,71,1,,,,,,,,,,,1,,,,,,
USW00012918,5/21/2001,13.42,0,91,67,,,1,,,,,,,,,,,,1,,,
USW00012918,5/22/2001,12.53,0,85,63,,,,,,,,,,,,,,,1,,,
USW00012918,5/23/2001,7.16,0,89,58,,,,,,,,,,,,,,,,,,
USW00012918,5/24/2001,7.16,0,89,64,,,,,,,,,,,,,,,,,,
USW00012918,5/25/2001,6.04,0.05,89,69,,,1,,,,,,,,,,,,1,,,
USW00012918,5/26/2001,4.7,0.44,90,70,1,,1,,,,,,,,,1,,,1,,,
USW00012918,5/27/2001,7.83,0,88,70,,,,,,,,,,,,,,,,,,
USW00012918,5/28/2001,9.62,0,90,75,,,,,,,,,,,,,,,,,,
USW00012918,5/29/2001,8.5,0,90,74,,,,,,,,,,,,,,,,,,
USW00012918,5/30/2001,9.84,0,91,76,,,,,,,,,,,,,,,,,,
USW00012918,5/31/2001,5.59,1.88,86,71,1,,1,,,,,,,,,,,,1,,,
USW00012918,6/1/2001,4.47,1.68,92,71,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/2/2001,7.38,0,92,76,,,,,,,,,,,,,,,,,,
USW00012918,6/3/2001,8.72,0.04,91,76,,,,,,,,,,,,,,,1,,,
USW00012918,6/4/2001,11.41,0.1,90,76,,,1,,,,,,,,,,,,1,,,
USW00012918,6/5/2001,11.86,8.53,81,73,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/6/2001,9.84,0.01,88,71,,,,,,,,,,,,,,,1,,,
USW00012918,6/7/2001,8.72,0.63,82,70,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/8/2001,8.5,5.03,88,73,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/9/2001,12.08,6.49,80,71,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/10/2001,8.05,0.15,86,73,,,,,,,,1,,,,,,,1,,,
USW00012918,6/11/2001,3.36,0,92,72,1,,,,,,,,,,,,,,,,,1
USW00012918,6/12/2001,6.71,0,91,73,1,,,,,,,,,,,1,,,,,,1
USW00012918,6/13/2001,9.62,0,89,77,,,,,,,,,,,,,,,,,,
USW00012918,6/14/2001,11.63,0,89,80,,,,,,,,,,,,,,,,,,
USW00012918,6/15/2001,8.5,0.01,87,69,,,1,,,,,,,,,,,,1,,,
USW00012918,6/16/2001,3.13,0,92,73,,,,,,,,,,,,,,,,,,
USW00012918,6/17/2001,4.25,0,91,74,,,,,,,,,,,,,,,,,,
USW00012918,6/18/2001,5.59,0,90,72,,,,,,,,,,,,,,,,,,
USW00012918,6/19/2001,4.7,0,90,70,,,,,,,,,,,,,,,,,,
USW00012918,6/20/2001,5.59,0,88,71,,,,,,,,,,,,,,,,,,
USW00012918,6/21/2001,5.14,0,91,74,,,1,,,,,,,,,,,,1,,,
USW00012918,6/22/2001,7.38,0.49,91,70,,,1,,,,,,,,,,,,1,,,
USW00012918,6/23/2001,4.92,0,89,73,,,,,,,,,,,,,,,,,,
USW00012918,6/24/2001,4.92,0,89,72,,,,,,,,,,,,,,,,,,
USW00012918,6/25/2001,4.7,0,90,71,,,,,,,,1,,,,,,,,,,
USW00012918,6/26/2001,4.03,0,92,73,,,1,,,,,,,,,,,,,,,
USW00012918,6/27/2001,6.26,0,91,74,1,,,,,,,,,,,,,,,,,1
USW00012918,6/28/2001,7.61,0,92,72,,,1,,,,,,,,,,,,,,,
USW00012918,6/29/2001,4.92,0.04,88,75,,,1,,,,,,,,,,,,1,,,
USW00012918,6/30/2001,6.71,0,91,74,,,1,,,,,,,,,,,,1,,,
USW00012918,7/1/2001,5.59,0.48,87,71,1,,1,,,,,,,,,1,,,1,,,
USW00012918,7/2/2001,5.59,0,89,72,,,1,,,,,,,,,,,,1,,,
USW00012918,7/3/2001,5.37,0,88,73,,,,,,,,1,,,,,,,,,,
USW00012918,7/4/2001,3.36,0,89,75,,,,,,,,,,,,,,,1,,,
USW00012918,7/5/2001,5.59,0,93,74,,,,,,,,,,,,,,,,,,
USW00012918,7/6/2001,4.92,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,7/7/2001,4.47,0.08,92,76,,,1,,,,,,,,,,,,1,,,
USW00012918,7/8/2001,5.37,0,92,75,,,,,,,,,,,,,,,,,,
USW00012918,7/9/2001,5.82,0,94,74,,,,,,,,,,,,,,,,,,
USW00012918,7/10/2001,5.82,0,94,75,,,,,,,,,,,,,,,,,,
USW00012918,7/11/2001,5.82,0,96,76,,,,,,,,,,,,,,,,,,
USW00012918,7/12/2001,6.93,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,7/13/2001,7.61,0,95,77,,,,,,,,,,,,,,,,,,
USW00012918,7/14/2001,4.7,0,92,77,,,,,,,,,,,,,,,1,,,
USW00012918,7/15/2001,3.8,0,92,77,,,,,,,,,,,,,,,,,,
USW00012918,7/16/2001,3.8,0.04,93,77,,,,,,,,,,,,,,,1,,,
USW00012918,7/17/2001,5.14,0,92,76,,,,,,,,,,,,,,,1,,,
USW00012918,7/18/2001,4.25,0.94,93,77,,,1,,,,,,,,,,,,1,,,
USW00012918,7/19/2001,4.47,0,92,76,,,,,,,,,,,,,,,1,,,
USW00012918,7/20/2001,5.37,0,93,77,,,,,,,,,,,,,,,,,,
USW00012918,7/21/2001,5.82,0,94,75,,,,,,,,,,,,,,,,,,
USW00012918,7/22/2001,5.82,0,97,76,,,,,,,,,,,,,,,,,,
USW00012918,7/23/2001,5.14,0,94,77,,,,,,,,,,,,,,,,,,
USW00012918,7/24/2001,5.14,0,95,77,,,,,,,,,,,,,,,,,,
USW00012918,7/25/2001,4.25,0,91,77,,,1,,,,,,,,,,,,1,,,
USW00012918,7/26/2001,4.47,0,90,77,,,1,,,,,,,,,,,,1,,,
USW00012918,7/27/2001,4.03,1.16,82,75,1,,1,,,,,,,,,1,,,1,,,
USW00012918,7/28/2001,6.04,0.07,90,76,,,,,,,,,,,,,,,1,,,
USW00012918,7/29/2001,6.26,0.11,90,76,,,,,,,,,,,,,,,1,,,
USW00012918,7/30/2001,7.38,0.13,92,77,,,,,,,,,,,,,,,1,,,
USW00012918,7/31/2001,5.59,0,93,76,,,,,,,,,,,,,,,,,,
USW00012918,8/1/2001,3.58,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,8/2/2001,8.72,0.38,94,76,1,,,,,,,,,,,1,,,1,,,
USW00012918,8/3/2001,6.26,0,93,77,,,,,,,,,,,,,,,,,,
USW00012918,8/4/2001,4.92,0,94,75,,,,,,,,,,,,,,,,,,
USW00012918,8/5/2001,5.82,0,96,77,,,,,,,,,,,,,,,1,,,
USW00012918,8/6/2001,5.82,0.78,95,73,1,,1,,,,,,,,,1,,,1,,,
USW00012918,8/7/2001,5.37,0.03,91,74,1,,1,,,,,,,,,1,,,1,,,
USW00012918,8/8/2001,5.82,0,92,76,,,1,,,,,,,,,,,,1,,,
USW00012918,8/9/2001,5.82,0,92,77,,,1,,,,,,,,,,,,,,,
USW00012918,8/10/2001,6.49,0,93,76,,,1,,,,,,,,,,,,,,,
USW00012918,8/11/2001,6.04,0,94,75,,,,,,,,,,,,,,,,,,
USW00012918,8/12/2001,6.71,0,95,75,,,1,,,,,,,,,,,,,,,
USW00012918,8/13/2001,6.49,0,90,79,,,,,,,,,,,,,,,,,,
USW00012918,8/14/2001,5.59,0.1,95,77,,,1,,,,,,,,,,,,1,,,
USW00012918,8/15/2001,5.59,0,92,77,,,,,,,,,,,,,,,,,,
USW00012918,8/16/2001,6.71,0,95,77,,,,,,,,,,,,,,,,,,
USW00012918,8/17/2001,6.26,0,95,75,,,,,,,,,,,,,,,,,,
USW00012918,8/18/2001,7.61,0,96,75,1,,,,,,,,,,,,,,,,,1
USW00012918,8/19/2001,5.59,0,91,75,,,,,,,,,,,,,,,,,,
USW00012918,8/20/2001,5.14,0,95,76,,,,,,,,,,,,,,,,,,
USW00012918,8/21/2001,6.49,0,94,76,,,,,,,,,,,,,,,1,,,
USW00012918,8/22/2001,7.16,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,8/23/2001,5.14,0,95,74,,,,,,,,,,,,,,,,,,
USW00012918,8/24/2001,4.47,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,8/25/2001,5.59,0,93,75,,,,,,,,,,,,,,,,,,
USW00012918,8/26/2001,4.25,0.15,92,77,,,1,,,,,,,,,,,,1,,,
USW00012918,8/27/2001,4.92,0.41,90,73,1,,1,,,,,,,,,1,,,1,,,
USW00012918,8/28/2001,5.14,0.36,79,73,1,,,,,,,,,,,1,,,1,,,
USW00012918,8/29/2001,6.71,1.63,78,73,1,,,,,,,,,,,1,,,1,,,
USW00012918,8/30/2001,6.26,3.1,81,72,1,,1,,,,,,,,,1,,,1,,,
USW00012918,8/31/2001,4.03,5.09,78,73,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/1/2001,5.82,2.87,85,73,1,,,,,,,,,,,1,,,1,,,
USW00012918,9/2/2001,5.14,0.63,83,75,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/3/2001,5.82,0.19,89,75,1,,1,,,,,,,,,1,,,1,,,1
USW00012918,9/4/2001,4.25,1.05,90,75,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/5/2001,3.8,0.27,89,74,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/6/2001,5.82,0.01,91,75,,,,,,,,,,,,,,,1,,,
USW00012918,9/7/2001,8.05,0,92,75,,,,,,,,,,,,,,,,,,
USW00012918,9/8/2001,8.95,0,92,77,,,,,,,,,,,,,,,1,,,
USW00012918,9/9/2001,9.4,0.4,83,71,1,,,,,,,,,,,1,,,1,,,
USW00012918,9/10/2001,9.17,0,88,71,,,,,,,,,,,,,,,,,,
USW00012918,9/11/2001,8.5,0,87,71,,,,,,,,,,,,,,,,,,
USW00012918,9/12/2001,7.61,0,89,69,,,,,,,,,,,,,,,,,,
USW00012918,9/13/2001,7.61,0,92,75,,,,,,,,,,,,,,,,,,
USW00012918,9/14/2001,5.37,0,91,75,,,,,,,,,,,,,,,,,,
USW00012918,9/15/2001,3.36,0,90,74,1,,,,,,,1,,,,1,,,,,,
USW00012918,9/16/2001,3.8,0,88,72,1,,,,,,,,,,,1,,,,,,
USW00012918,9/17/2001,5.82,0,89,74,,,,,,,,,,,,,,,,,,
USW00012918,9/18/2001,6.71,0,90,73,,,,,,,,,,,,,,,1,,,
USW00012918,9/19/2001,4.25,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,9/20/2001,5.37,0.01,96,76,,,1,,,,,,,,,,,,1,,,
USW00012918,9/21/2001,5.82,1.5,91,72,1,1,1,,,,,,,,,1,,,1,,,
USW00012918,9/22/2001,4.47,0.9,86,69,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/23/2001,3.58,0.98,80,71,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/24/2001,10.96,0,74,67,1,1,,,,,,,,,,1,,,,,,
USW00012918,9/25/2001,10.96,0,75,60,,,,,,,,,,,,,,,,,,
USW00012918,9/26/2001,6.26,0,77,57,,,,,,,,,,,,,,,,,,
USW00012918,9/27/2001,3.8,0,80,57,,,,,,,,,,,,,,,,,,
USW00012918,9/28/2001,5.82,0,81,59,,,,,,,,,,,,,,,,,,
USW00012918,9/29/2001,10.29,0,82,60,,,,,,,,,,,,,,,,,,
USW00012918,9/30/2001,8.5,0,79,58,,,,,,,,,,,,,,,,,,
USW00012918,10/1/2001,4.7,0,81,60,,,,,,,,,,,,,,,,,,
USW00012918,10/2/2001,4.03,0,82,57,,,,,,,,,,,,,,,,,,
USW00012918,10/3/2001,5.37,0,84,61,,,,,,,,,,,,,,,,,,
USW00012918,10/4/2001,5.14,0.38,78,67,1,,,,,,,,,,,1,,,1,,,
USW00012918,10/5/2001,6.26,1.42,82,68,1,,1,,,,,,,,,1,,,1,,,1
USW00012918,10/6/2001,11.41,0.03,68,59,,,,,,,,,,,,,,,1,,,
USW00012918,10/7/2001,6.71,0,73,57,,,,,,,,,,,,,,,,,,
USW00012918,10/8/2001,6.04,0,80,58,,,,,,,,,,,,,,,,,,
USW00012918,10/9/2001,7.38,0.53,85,69,1,,,,,,,,,,,1,,,1,,,1
USW00012918,10/10/2001,6.71,0.08,87,74,1,,,,,,,,,,,1,,,1,,,
USW00012918,10/11/2001,5.37,1.75,79,69,1,,1,,,,,,,,,1,,,1,,,
USW00012918,10/12/2001,8.72,0.06,86,69,1,,,,,,,,,,,1,,,1,,,
USW00012918,10/13/2001,10.29,1.91,79,58,1,,1,,,,,,,,,1,,,1,,,
USW00012918,10/14/2001,5.14,0,80,53,,,,,,,,,,,,,,,,,,
USW00012918,10/15/2001,3.8,0,82,58,,,,,,,,,,,,,,,,,,
USW00012918,10/16/2001,14.76,0,70,53,,,,,,,,,,,,,,,,,,
USW00012918,10/17/2001,6.49,0,69,48,,,,,,,,,,,,,,,,,,
USW00012918,10/18/2001,5.14,0,76,49,,,,,,,,,,,,,,,,,,
USW00012918,10/19/2001,5.82,0,80,58,,,,,,,,,,,,,,,,,,
USW00012918,10/20/2001,5.14,0,79,61,1,,,,,,,,,,,1,,,,,,1
USW00012918,10/21/2001,6.49,0,82,64,1,,,,,,,,,,,1,,,,,,
USW00012918,10/22/2001,7.83,0,85,71,1,,,,,,,,,,,1,,,,,,
USW00012918,10/23/2001,7.61,0,87,70,1,,,,,,,,,,,1,,,,,,
USW00012918,10/24/2001,9.62,0,88,72,,,,,,,,,,,,,,,,,,
USW00012918,10/25/2001,11.63,0,83,62,,,,,,,,,,,,,,,,,,
USW00012918,10/26/2001,8.28,0,76,54,,,,,,,,,,,,,,,,,,
USW00012918,10/27/2001,5.59,0,76,51,,,,,,,,,,,,,,,,,,
USW00012918,10/28/2001,6.93,0,67,49,,,,,,,,,,,,,,,,,,
USW00012918,10/29/2001,5.14,0,72,48,,,,,,,,,,,,,,,,,,
USW00012918,10/30/2001,4.47,0,74,51,,,,,,,,,,,,,,,,,,
USW00012918,10/31/2001,6.93,0,80,54,1,,,,,,,,,,,1,,,,,,
USW00012918,11/1/2001,8.72,0,83,65,,,,,,,,,,,,,,,,,,
USW00012918,11/2/2001,6.04,0,83,67,1,1,,,,,,,,,,1,,,,,,1
USW00012918,11/3/2001,6.26,0,84,65,1,,,,,,,,,,,1,,,,,,
USW00012918,11/4/2001,9.4,0,83,61,,,,,,,,,,,,,,,,,,
USW00012918,11/5/2001,8.28,0,80,57,,,,,,,,,,,,,,,,,,
USW00012918,11/6/2001,3.8,0,78,52,,,,,,,,,,,,,,,,,,
USW00012918,11/7/2001,4.03,0,78,54,1,,,,,,,1,,,,1,,,,,,1
USW00012918,11/8/2001,2.01,0.12,81,61,1,1,,,,,,,,,,1,,,1,,,1
USW00012918,11/9/2001,3.58,0,80,62,1,,,,,,,,,,,1,,,,,,1
USW00012918,11/10/2001,3.58,0,77,57,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/11/2001,2.46,0,78,58,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/12/2001,3.8,0.32,76,59,1,,,,,,,1,,,,1,,,1,,,
USW00012918,11/13/2001,5.37,0.01,76,60,1,,,,,,,,,,,1,,,1,,,
USW00012918,11/14/2001,9.62,0,77,64,,,,,,,,,,,,,,,,,,
USW00012918,11/15/2001,12.3,0.1,76,70,1,,,,,,,,,,,1,,,1,,,
USW00012918,11/16/2001,6.93,0.23,73,61,1,,,,,,,,,,,1,,,1,,,
USW00012918,11/17/2001,4.92,0,75,58,,,,,,,,,,,,,,,,,,
USW00012918,11/18/2001,4.03,0,78,53,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/19/2001,7.61,0,78,55,1,1,,,,,,,,,,1,,,,,,
USW00012918,11/20/2001,10.74,0,65,49,,,,,,,,,,,,,,,,,,
USW00012918,11/21/2001,3.8,0,63,43,,,,,,,,,,,,,,,1,,,
USW00012918,11/22/2001,6.04,0.07,76,57,,,1,,,,,,,,,,,,1,,,
USW00012918,11/23/2001,11.41,0,82,65,1,,,,,,,,,,,1,,,,,,1
USW00012918,11/24/2001,6.26,0,77,52,1,,,,,,,,,,,1,,,1,,,
USW00012918,11/25/2001,5.59,0,75,48,,,,,,,,,,,,,,,,,,
USW00012918,11/26/2001,9.62,0.05,82,65,1,,,,,,,,,,,1,,,1,,,
USW00012918,11/27/2001,14.54,3.05,76,48,1,,1,,,,,,,,,1,,,1,,,
USW00012918,11/28/2001,13.65,1.27,48,39,1,,1,,,,,,,,,1,1,,1,,,
USW00012918,11/29/2001,11.41,0.57,48,34,1,,1,,,,,,,,,1,,,1,,,
USW00012918,11/30/2001,3.58,0,65,36,,,,,,,,,,,,,,,,,,
USW00012918,12/1/2001,4.47,0.04,69,49,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/2/2001,6.71,1.06,59,55,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/3/2001,6.93,0,72,56,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/4/2001,6.71,0,78,59,1,1,,,,,,1,,,,1,,,,,,
USW00012918,12/5/2001,7.38,0,80,67,1,1,,,,,,,,,,1,,,,,,
USW00012918,12/6/2001,4.7,0.37,77,67,1,1,,,,,,,,,,1,,,1,,,
USW00012918,12/7/2001,4.92,0.02,79,66,1,1,,,,,,,,,,1,,,1,,,
USW00012918,12/8/2001,11.41,0.23,67,51,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/9/2001,9.62,0,59,47,,,,,,,,,,,,,,,1,,,
USW00012918,12/10/2001,4.25,0,62,43,,,,,,,,,,,,,,,,,,
USW00012918,12/11/2001,8.72,1.03,71,51,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/12/2001,10.29,0.67,74,69,1,,1,,,,,,,,,1,,,1,,,
USW00012918,12/13/2001,10.51,1.77,70,49,1,1,1,,,,,,,,,1,,,1,,,
USW00012918,12/14/2001,2.91,0,64,42,1,,,,,,,,,,,,,,,,,1
USW00012918,12/15/2001,9.84,0,73,53,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/16/2001,12.97,1.65,76,63,1,,1,,,,,,,,,1,,,1,,,
USW00012918,12/17/2001,10.96,0,66,50,,,,,,,,,,,,,,,,,,
USW00012918,12/18/2001,3.58,0,66,43,,,,,,,,,,,,,,,,,,
USW00012918,12/19/2001,10.74,0,64,46,,,,,,,,,,,,,,,,,,
USW00012918,12/20/2001,4.03,0,62,40,,,,,,,,,,,,,,,,,,
USW00012918,12/21/2001,5.37,0,68,40,1,,,,,,,,,,,,,,,,,1
USW00012918,12/22/2001,5.59,0.38,74,59,1,1,1,,,,,,,,,1,,,1,,,
USW00012918,12/23/2001,11.86,0,63,46,,,,,,,,,,,,,,,,,,
USW00012918,12/24/2001,8.72,0,54,38,,,,,,,,,,,,,,,,,,
USW00012918,12/25/2001,9.17,0,55,38,,,,,,,,,,,,,,,,,,
USW00012918,12/26/2001,8.72,0,56,36,,,,,,,,,,,,,,,,,,
USW00012918,12/27/2001,5.37,0,64,34,,,,,,,,,,,,,,,1,,,
USW00012918,12/28/2001,4.47,0.07,70,52,1,,1,,,,,,,,,1,,,1,,,1
USW00012918,12/29/2001,6.49,0,68,42,1,1,,,,,,,,,,1,,,,,,1
USW00012918,12/30/2001,11.18,0,53,41,,,,,,,,,,,,,,,,,,
USW00012918,12/31/2001,12.3,0.09,47,38,,,,,,,,,,,,,,,1,,,
USW00012918,1/1/2002,12.75,0.02,44,38,,,,,,,,,,,,,,,1,,,
USW00012918,1/2/2002,11.41,0,47,34,,,,,,,,,,,,,,,,,,
USW00012918,1/3/2002,7.16,0,45,28,,,,,,,,,,,,,,,,,,
USW00012918,1/4/2002,8.5,0,56,27,,,,,,,,,,,,,,,,,,
USW00012918,1/5/2002,13.2,1.26,60,47,1,,,,,,,,,,1,1,,,1,,,
USW00012918,1/6/2002,9.62,0,62,39,,,,,,,,,,,,,,,,,,
USW00012918,1/7/2002,7.83,0,58,37,,,,,,,,,,,,,,,,,,
USW00012918,1/8/2002,5.82,0,65,32,,,,,,,,,,,,,,,,,,
USW00012918,1/9/2002,10.51,0,75,50,,,,,,,,,,,,,,,,,,
USW00012918,1/10/2002,7.38,0,75,54,,,,,,,,,,,,,,,,,,
USW00012918,1/11/2002,10.96,0,65,55,,,,,,,,,,,,,,,1,,,
USW00012918,1/12/2002,9.4,0,68,46,,,,,,,,,,,,,,,1,,,
USW00012918,1/13/2002,5.14,0,66,36,,,,,,,,,,,,,,,,,,
USW00012918,1/14/2002,8.95,0,71,49,,,,,,,,,,,,,,,,,,
USW00012918,1/15/2002,7.16,0,61,38,,,,,,,,,,,,,,,,,,
USW00012918,1/16/2002,7.38,0,73,46,,,,,,,,,,,,,,,,,,
USW00012918,1/17/2002,5.82,0,76,57,1,1,,,,,,,,,,1,,,,,,
USW00012918,1/18/2002,9.17,0.02,65,54,1,1,,,,,,,,,,1,1,,1,,,
USW00012918,1/19/2002,12.97,0.01,71,44,1,1,,,,,,,,,,1,,,1,,,
USW00012918,1/20/2002,6.93,0,57,40,1,,,,,,,,,,,1,1,,1,,,
USW00012918,1/21/2002,5.59,0,69,51,1,1,,,,,,,,,,1,,,,,,
USW00012918,1/22/2002,8.72,0,77,57,1,,,,,,,,,,,1,1,,1,,,
USW00012918,1/23/2002,11.18,0.04,76,70,1,,,,,,,,,,,1,1,,1,,,
USW00012918,1/24/2002,14.09,0.05,74,51,1,,,,,,,,,,,1,,,1,,,
USW00012918,1/25/2002,12.3,0,61,44,,,,,,,,,,,,,,,,,,
USW00012918,1/26/2002,4.25,0,63,41,,,,,,,,,,,,,,,,,,
USW00012918,1/27/2002,3.36,0,73,45,,,,,,,,1,,,,,,,,,,
USW00012918,1/28/2002,6.26,0.01,80,54,1,1,,,,,,,,,,1,1,,1,,,
USW00012918,1/29/2002,10.74,0,80,67,1,,,,,,,,,,,1,,,,,,
USW00012918,1/30/2002,13.65,0,79,68,1,,,,,,,,,,,1,,,,,,
USW00012918,1/31/2002,14.99,0.64,79,49,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/1/2002,14.09,0,49,43,,,,,,,,,,,,,,,1,,,
USW00012918,2/2/2002,6.93,0,55,39,,,,,,,,,,,,,,,,,,
USW00012918,2/3/2002,3.8,0,62,51,,,,,,,,,,,,,,,,,,
USW00012918,2/4/2002,11.63,0.02,57,51,,,,,,,,,,,,,,,1,,,
USW00012918,2/5/2002,14.99,0.14,51,41,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/6/2002,10.96,0.09,45,37,,,,,,,,,,,,,,,1,,,
USW00012918,2/7/2002,6.93,0,58,33,1,,,,,,,,,,,,,,,,,1
USW00012918,2/8/2002,4.7,0,61,37,,,,,,,,,,,,,,,,,,
USW00012918,2/9/2002,10.07,0,75,45,1,,,,,,,,,,,,,,,,,1
USW00012918,2/10/2002,16.11,0,61,42,,,,,,,,,,,,,,,1,,,
USW00012918,2/11/2002,7.16,0,54,40,,,,,,,,,,,,,,,,,,
USW00012918,2/12/2002,2.46,0,63,36,,,,,,,,,,,,,,,,,,
USW00012918,2/13/2002,4.03,0,69,46,1,,,,,,,1,,,,1,,,,,,
USW00012918,2/14/2002,6.26,0,64,44,,,,,,,,,,,,,,,,,,
USW00012918,2/15/2002,7.83,0,73,49,1,,,,,,,,,,,1,,,,,,1
USW00012918,2/16/2002,9.4,0,67,43,,,,,,,,,,,,,,,,,,
USW00012918,2/17/2002,3.8,0,69,37,,,,,,,,,,,,,,,,,,
USW00012918,2/18/2002,8.95,0,74,52,,,,,,,,,,,,,,,,,,
USW00012918,2/19/2002,12.53,0.45,73,66,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/20/2002,6.71,0,75,53,1,,,,,,,,,,,,,,,,,1
USW00012918,2/21/2002,8.28,0.56,80,48,1,1,1,,,,,,,,,1,,,1,,,1
