"","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE"
"5071",2010-03-27,24060,"QUEENS",NA,113,0,NA,"PVT HOUSE",TRUE,"25-44","F","BLACK","18-24","M","BLACK"
"5072",2015-12-07,79500,"STATEN ISLAND",NA,120,0,NA,"PVT HOUSE",FALSE,"45-64","M","BLACK","25-44","M","BLACK"
"5073",2014-06-22,3900,"BRONX",NA,47,0,NA,NA,TRUE,"18-24","M","BLACK","<18","F","BLACK"
"5074",2016-05-16,75600,"QUEENS",NA,103,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"5075",2011-08-20,300,"BROOKLYN",NA,70,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5076",2020-07-05,62400,"BROOKLYN",NA,73,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","18-24","M","BLACK"
"5077",2020-12-29,74880,"BRONX",NA,52,0,NA,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK"
"5078",2013-08-31,69900,"BROOKLYN",NA,60,0,NA,NA,FALSE,"18-24","M","BLACK","45-64","M","BLACK"
"5079",2012-04-06,67200,"QUEENS",NA,113,0,NA,"PVT HOUSE",TRUE,NA,NA,NA,"25-44","M","BLACK"
"5080",2014-10-10,52920,"BROOKLYN",NA,75,0,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK"
"5081",2018-08-04,69720,"BRONX",NA,40,0,NA,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"5082",2010-07-11,4860,"BROOKLYN",NA,69,0,NA,NA,FALSE,NA,"M",NA,"25-44","M","BLACK"
"5083",2007-05-26,67800,"BRONX",NA,46,0,NA,NA,TRUE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC"
"5084",2016-05-08,900,"QUEENS",NA,106,0,NA,NA,FALSE,NA,NA,NA,"45-64","M","BLACK"
"5085",2020-08-30,4680,"BROOKLYN",NA,69,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5086",2011-04-26,78300,"BROOKLYN",NA,77,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"5087",2014-08-30,19800,"BRONX",NA,44,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5088",2012-08-18,8880,"BROOKLYN",NA,63,0,NA,NA,TRUE,"18-24","M","BLACK","18-24","M","WHITE"
"5089",2020-08-15,10800,"QUEENS",NA,113,0,NA,NA,TRUE,NA,NA,NA,"25-44","M","BLACK"
"5090",2018-08-16,83880,"STATEN ISLAND",NA,120,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC"
"5091",2015-03-07,10800,"BRONX",NA,41,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5092",2015-01-21,82020,"BRONX",NA,43,0,NA,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK"
"5093",2019-03-11,59400,"BROOKLYN",NA,81,0,NA,NA,FALSE,"<18","M",NA,"25-44","M","BLACK"
"5094",2016-03-17,54000,"BRONX",NA,43,0,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","18-24","M","BLACK"
"5095",2013-04-27,63000,"BROOKLYN",NA,83,0,NA,"FAST FOOD",FALSE,NA,NA,NA,"<18","M","BLACK"
"5096",2021-01-04,72840,"BROOKLYN",NA,73,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"5097",2012-06-13,49680,"BROOKLYN",NA,61,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK"
"5098",2021-04-05,79800,"BRONX",NA,44,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK"
"5099",2008-10-21,62100,"QUEENS",NA,114,1,NA,NA,FALSE,"25-44","M","BLACK HISPANIC",NA,"M","WHITE"
"5100",2021-03-17,79740,"BRONX",NA,52,0,NA,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","18-24","F","WHITE HISPANIC"
"5101",2019-06-29,21600,"BROOKLYN",NA,70,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE"
"5102",2013-06-25,84600,"BROOKLYN",NA,77,0,NA,NA,TRUE,"18-24","M","BLACK","25-44","M","BLACK"
"5103",2007-10-31,54900,"QUEENS",NA,113,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5104",2012-01-04,68100,"BRONX",NA,42,0,NA,"GROCERY/BODEGA",FALSE,NA,NA,NA,"18-24","M","BLACK"
"5105",2012-04-02,85320,"BRONX",NA,44,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"5106",2021-07-26,1560,"BROOKLYN",NA,75,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5107",2013-07-05,65100,"BRONX",NA,47,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5108",2013-03-31,1500,"BRONX",NA,42,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"5109",2012-10-19,30900,"BRONX",NA,41,0,NA,"BANK",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"5110",2007-05-29,45300,"QUEENS",NA,105,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5111",2008-04-07,61680,"BROOKLYN",NA,73,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5112",2014-06-06,30600,"MANHATTAN",NA,13,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","45-64","F","BLACK"
"5113",2010-07-18,2400,"BROOKLYN",NA,83,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"5114",2022-11-20,69120,"BROOKLYN","OUTSIDE",67,0,"STREET","(null)",TRUE,NA,NA,NA,"25-44","M","BLACK"
"5115",2020-10-17,54000,"BROOKLYN",NA,63,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"5116",2015-06-08,77520,"BRONX",NA,43,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC"
"5117",2017-08-30,62400,"BRONX",NA,47,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"5118",2021-01-12,79920,"BROOKLYN",NA,69,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5119",2009-12-16,72840,"BRONX",NA,52,0,NA,NA,FALSE,NA,"M",NA,"18-24","M","WHITE HISPANIC"
"5120",2022-10-30,49560,"QUEENS","OUTSIDE",103,0,"STREET","GROCERY/BODEGA",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5121",2011-02-14,64800,"BRONX",NA,42,0,NA,"MULTI DWELL - APT BUILD",FALSE,"<18","M","BLACK","18-24","M","WHITE HISPANIC"
"5122",2007-08-23,78960,"MANHATTAN",NA,30,0,NA,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC"
"5123",2008-07-22,79680,"QUEENS",NA,101,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","F","BLACK"
"5124",2020-06-16,22800,"BRONX",NA,41,1,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5125",2011-05-02,81600,"MANHATTAN",NA,33,0,NA,NA,TRUE,"<18","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"5126",2020-08-21,11520,"BROOKLYN",NA,84,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5127",2020-05-14,3780,"QUEENS",NA,100,0,NA,NA,TRUE,"25-44","M","BLACK","18-24","M","BLACK"
"5128",2007-10-06,66780,"BROOKLYN",NA,71,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5129",2012-06-06,53520,"BROOKLYN",NA,60,0,NA,NA,FALSE,"<18","M","BLACK","<18","M","BLACK"
"5130",2012-12-09,81900,"BROOKLYN",NA,81,0,NA,NA,FALSE,"25-44","M","BLACK","45-64","M","WHITE HISPANIC"
"5131",2018-05-24,85560,"BRONX",NA,42,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5132",2007-12-16,8520,"BROOKLYN",NA,67,0,NA,"GROCERY/BODEGA",FALSE,NA,NA,NA,"<18","M","BLACK"
"5133",2020-07-09,83100,"BROOKLYN",NA,77,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5134",2016-10-16,5100,"BRONX",NA,47,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"5135",2007-09-27,83640,"BRONX",NA,46,0,NA,"GROCERY/BODEGA",FALSE,"18-24","M","BLACK","25-44","F","BLACK"
"5136",2011-05-15,54180,"BRONX",NA,44,0,NA,"MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"5137",2009-11-27,68400,"BRONX",NA,47,0,NA,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"5138",2022-06-08,41280,"BRONX","OUTSIDE",46,0,"STREET","(null)",TRUE,"<18","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC"
"5139",2010-06-28,74580,"BROOKLYN",NA,79,0,NA,"FAST FOOD",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"5140",2009-05-23,4140,"BRONX",NA,49,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"5141",2011-04-27,48000,"BROOKLYN",NA,75,0,NA,"PVT HOUSE",TRUE,"25-44","M","BLACK","45-64","F","BLACK"
"5142",2013-01-27,71460,"BROOKLYN",NA,60,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"18-24","M","BLACK"
"5143",2022-06-28,74100,"BRONX","INSIDE",43,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK"
"5144",2016-06-11,61020,"BROOKLYN",NA,72,0,NA,NA,FALSE,NA,NA,NA,"45-64","M","BLACK"
"5145",2022-01-13,13560,"BROOKLYN","OUTSIDE",69,0,"COMMERCIAL","SOCIAL CLUB/POLICY LOCATI",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5146",2007-10-08,2340,"QUEENS",NA,113,0,NA,NA,FALSE,NA,"M","BLACK","18-24","M","BLACK"
"5147",2011-04-11,59100,"BROOKLYN",NA,71,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5148",2011-05-05,46740,"BROOKLYN",NA,75,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5149",2019-12-23,19680,"BRONX",NA,48,0,NA,NA,FALSE,NA,NA,NA,"25-44","F","BLACK HISPANIC"
"5150",2019-06-08,18300,"MANHATTAN",NA,33,0,NA,NA,TRUE,"18-24","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC"
"5151",2020-06-30,72000,"BROOKLYN",NA,71,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5152",2015-08-12,30420,"QUEENS",NA,102,0,NA,"PVT HOUSE",FALSE,NA,NA,NA,"45-64","M","ASIAN / PACIFIC ISLANDER"
"5153",2009-02-25,86220,"BROOKLYN",NA,75,0,NA,NA,TRUE,"25-44","M","BLACK","18-24","F","BLACK"
"5154",2006-11-12,10740,"BRONX",NA,48,0,NA,"BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"5155",2021-05-10,84720,"BROOKLYN",NA,75,0,NA,NA,TRUE,"18-24","F","BLACK","18-24","M","BLACK"
"5156",2008-08-06,41400,"BRONX",NA,49,0,NA,"PVT HOUSE",FALSE,NA,NA,NA,"18-24","M","BLACK"
"5157",2014-05-10,8100,"BRONX",NA,49,0,NA,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK"
"5158",2021-07-08,76740,"BRONX",NA,43,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5159",2020-05-16,3000,"QUEENS",NA,103,0,NA,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"5160",2006-04-21,31560,"BROOKLYN",NA,60,0,NA,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"5161",2022-02-02,24300,"BRONX","OUTSIDE",45,0,"STREET","(null)",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"5162",2022-10-26,57360,"MANHATTAN","OUTSIDE",33,0,"STREET","COMMERCIAL BLDG",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5163",2008-09-27,13920,"QUEENS",NA,105,0,NA,NA,FALSE,NA,"M","BLACK","25-44","M","BLACK"
"5164",2006-02-11,15300,"BRONX",NA,52,0,NA,NA,FALSE,NA,"M","BLACK","25-44","M","BLACK HISPANIC"
"5165",2007-05-26,1800,"BRONX",NA,42,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC"
"5166",2012-06-09,23100,"BROOKLYN",NA,67,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"5167",2018-09-12,63000,"BROOKLYN",NA,90,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC"
"5168",2017-11-22,15180,"BRONX",NA,41,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"5169",2022-08-09,50400,"BRONX","OUTSIDE",40,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"5170",2011-02-04,84600,"BRONX",NA,48,0,NA,"GROCERY/BODEGA",FALSE,NA,NA,NA,"45-64","F","BLACK"
"5171",2009-08-16,64080,"MANHATTAN",NA,10,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"5172",2021-04-25,63120,"BROOKLYN",NA,76,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","25-44","M","BLACK"
"5173",2020-06-14,50700,"BROOKLYN",NA,71,0,NA,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"5174",2012-12-24,73980,"BRONX",NA,48,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5175",2015-01-12,61200,"BROOKLYN",NA,71,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5176",2007-07-26,84600,"QUEENS",NA,103,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5177",2017-05-01,74100,"BRONX",NA,40,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC"
"5178",2015-04-25,85620,"QUEENS",NA,103,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5179",2008-09-01,83940,"BROOKLYN",NA,73,0,NA,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK"
"5180",2012-06-13,81000,"BROOKLYN",NA,76,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5181",2017-08-06,14940,"BRONX",NA,47,0,NA,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"5182",2011-07-25,8400,"MANHATTAN",NA,34,0,NA,"BAR/NIGHT CLUB",TRUE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC"
"5183",2015-02-19,33120,"BROOKLYN",NA,75,0,NA,"PVT HOUSE",TRUE,NA,NA,NA,"18-24","M","BLACK"
"5184",2019-10-06,4140,"BROOKLYN",NA,77,0,NA,NA,FALSE,NA,NA,NA,"18-24","F","BLACK"
"5185",2015-07-08,3600,"BROOKLYN",NA,77,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"5186",2016-06-30,8340,"BROOKLYN",NA,79,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"5187",2012-11-04,37500,"BRONX",NA,40,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"5188",2008-11-11,78600,"BROOKLYN",NA,70,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","M","BLACK"
"5189",2010-04-19,50160,"MANHATTAN",NA,32,0,NA,NA,FALSE,NA,"M","BLACK","45-64","M","BLACK"
"5190",2010-04-24,48780,"QUEENS",NA,101,0,NA,NA,FALSE,NA,"M","BLACK","18-24","M","BLACK"
"5191",2008-07-06,3840,"BROOKLYN",NA,81,0,NA,"MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"18-24","F","BLACK"
"5192",2013-01-20,6480,"STATEN ISLAND",NA,120,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5193",2017-06-07,72720,"BROOKLYN",NA,75,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5194",2017-04-28,44940,"BROOKLYN",NA,90,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"5195",2010-07-04,11700,"MANHATTAN",NA,30,0,NA,NA,TRUE,"<18","M","BLACK","25-44","M","BLACK"
"5196",2008-05-28,45000,"QUEENS",NA,106,0,NA,NA,TRUE,NA,NA,NA,"25-44","M","BLACK"
"5197",2012-09-09,84120,"STATEN ISLAND",NA,120,0,NA,NA,TRUE,"25-44","M","BLACK","18-24","M","BLACK"
"5198",2009-08-18,81360,"BROOKLYN",NA,73,0,NA,NA,FALSE,"18-24","M","BLACK","45-64","M","BLACK"
"5199",2022-01-27,33900,"BROOKLYN","OUTSIDE",71,0,"STREET","COMMERCIAL BLDG",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5200",2018-11-25,540,"BROOKLYN",NA,73,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","WHITE"
"5201",2007-05-28,62100,"BROOKLYN",NA,88,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,"M","BLACK","25-44","M","BLACK"
"5202",2015-09-07,15900,"BROOKLYN",NA,71,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5203",2022-07-18,78000,"BROOKLYN","OUTSIDE",75,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5204",2014-01-10,62700,"BRONX",NA,46,0,NA,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","25-44","F","BLACK"
"5205",2018-09-14,76440,"BROOKLYN",NA,73,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"5206",2022-08-20,10680,"MANHATTAN","OUTSIDE",30,0,"STREET","(null)",FALSE,"25-44","F","BLACK","25-44","M","BLACK"
"5207",2014-07-30,68220,"BRONX",NA,48,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"5208",2007-12-30,73380,"MANHATTAN",NA,34,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"5209",2016-01-16,70200,"BRONX",NA,47,0,NA,"BEAUTY/NAIL SALON",FALSE,"25-44","M","BLACK","25-44","M","WHITE"
"5210",2011-09-25,5940,"BRONX",NA,43,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"18-24","F","BLACK HISPANIC"
"5211",2010-05-15,4680,"QUEENS",NA,105,0,NA,NA,TRUE,NA,NA,NA,"<18","M","BLACK"
"5212",2017-05-09,50880,"BROOKLYN",NA,68,0,NA,"MULTI DWELL - APT BUILD",FALSE,"<18","M","BLACK","18-24","M","ASIAN / PACIFIC ISLANDER"
"5213",2021-03-27,68700,"BROOKLYN",NA,75,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"5214",2011-08-15,85380,"BROOKLYN",NA,81,0,NA,NA,TRUE,NA,NA,NA,"18-24","M","BLACK"
"5215",2010-07-03,10080,"BROOKLYN",NA,75,0,NA,"GROCERY/BODEGA",TRUE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK"
"5216",2009-04-28,80100,"BRONX",NA,41,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"5217",2018-09-25,76800,"QUEENS",NA,113,0,NA,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK"
"5218",2014-09-19,78600,"QUEENS",NA,115,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"5219",2020-07-26,20580,"BRONX",NA,48,0,NA,NA,FALSE,"25-44","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC"
"5220",2006-07-04,11880,"BROOKLYN",NA,76,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,"M","BLACK","18-24","M","BLACK"
"5221",2020-12-16,10500,"BRONX",NA,41,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"5222",2021-01-03,76860,"BRONX",NA,40,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"5223",2007-12-10,73080,"BRONX",NA,46,0,NA,"GROCERY/BODEGA",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC"
"5224",2008-05-17,13380,"QUEENS",NA,102,0,NA,"SOCIAL CLUB/POLICY LOCATI",FALSE,NA,NA,NA,"18-24","F","BLACK"
"5225",2010-10-03,10260,"BROOKLYN",NA,68,0,NA,"BAR/NIGHT CLUB",FALSE,NA,NA,NA,"25-44","M","BLACK"
"5226",2008-07-15,58440,"MANHATTAN",NA,34,0,NA,NA,FALSE,NA,"M","BLACK HISPANIC","25-44","M","BLACK HISPANIC"
"5227",2022-09-01,4500,"QUEENS","OUTSIDE",103,0,"OTHER","(null)",FALSE,NA,NA,NA,"18-24","M","BLACK"
"5228",2008-11-30,3840,"QUEENS",NA,110,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC"
"5229",2020-08-08,14940,"BROOKLYN",NA,77,0,NA,NA,TRUE,NA,NA,NA,"25-44","M","BLACK"
"5230",2019-09-02,15420,"QUEENS",NA,102,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","ASIAN / PACIFIC ISLANDER"
"5231",2011-02-27,840,"MANHATTAN",NA,30,0,NA,NA,FALSE,"<18","M","WHITE HISPANIC","18-24","M","BLACK"
"5232",2008-03-26,77580,"QUEENS",NA,105,0,NA,NA,FALSE,"<18","M","BLACK","<18","M","BLACK"
"5233",2006-12-04,73560,"BROOKLYN",NA,67,0,NA,NA,TRUE,NA,NA,NA,"25-44","M","BLACK"
"5234",2010-05-01,13800,"BROOKLYN",NA,79,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"5235",2007-05-17,77400,"BROOKLYN",NA,77,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"5236",2006-07-13,74820,"QUEENS",NA,113,0,NA,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"5237",2010-09-25,3000,"QUEENS",NA,101,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5238",2012-07-05,13500,"STATEN ISLAND",NA,120,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"5239",2011-11-21,58800,"BRONX",NA,46,0,NA,NA,FALSE,"<18","F","WHITE HISPANIC","<18","M","WHITE HISPANIC"
"5240",2020-10-12,77340,"BROOKLYN",NA,75,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"5241",2012-05-05,16260,"STATEN ISLAND",NA,120,0,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"5242",2006-09-02,56700,"BRONX",NA,46,0,NA,"SUPERMARKET",FALSE,NA,"M","BLACK HISPANIC","<18","M","BLACK"
"5243",2014-08-05,75840,"BRONX",NA,46,0,NA,NA,FALSE,"<18","M","BLACK","<18","M","BLACK"
"5244",2021-07-29,68100,"QUEENS",NA,101,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"5245",2008-10-04,79200,"MANHATTAN",NA,7,0,NA,"MULTI DWELL - APT BUILD",FALSE,"25-44","M",NA,"25-44","M","BLACK"
"5246",2016-09-03,84840,"BROOKLYN",NA,69,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5247",2016-08-23,74880,"BROOKLYN",NA,77,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5248",2009-09-12,2400,"MANHATTAN",NA,23,0,NA,NA,FALSE,NA,NA,NA,"25-44","F","WHITE HISPANIC"
"5249",2020-10-10,81900,"MANHATTAN",NA,34,0,NA,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC"
"5250",2008-09-26,52260,"BROOKLYN",NA,83,0,NA,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC"
"5251",2015-03-23,15600,"QUEENS",NA,106,0,NA,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"5252",2022-04-22,70500,"BROOKLYN","OUTSIDE",75,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK"
"5253",2009-05-04,4920,"QUEENS",NA,101,0,NA,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC"
"5254",2013-10-15,10800,"BROOKLYN",NA,73,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK"
"5255",2010-08-26,44100,"BRONX",NA,40,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"5256",2007-12-24,7200,"QUEENS",NA,109,0,NA,"BAR/NIGHT CLUB",FALSE,NA,NA,NA,"25-44","M","ASIAN / PACIFIC ISLANDER"
"5257",2018-10-23,7320,"BROOKLYN",NA,71,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"5258",2009-11-13,68700,"BROOKLYN",NA,79,0,NA,"GROCERY/BODEGA",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"5259",2012-01-02,85680,"BROOKLYN",NA,73,0,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC"
"5260",2020-06-29,85080,"BROOKLYN",NA,73,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"5261",2020-12-31,85500,"MANHATTAN",NA,33,0,NA,NA,FALSE,"25-44","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC"
"5262",2010-10-01,40500,"BROOKLYN",NA,75,0,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,"<18","M","BLACK","<18","M","BLACK"
"5263",2016-02-25,10200,"QUEENS",NA,102,0,NA,"PVT HOUSE",FALSE,"25-44","M","ASIAN / PACIFIC ISLANDER","18-24","M","WHITE HISPANIC"
