STATION,DATE,AWND,PRCP,TMAX,TMIN,WDF5,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21
USW00012918,2/15/2018,11.18,0,81,67,210,29.1,,,,,,,,,,,,,,,,,,
USW00012918,2/16/2018,7.16,0,83,66,190,21,,,,,,,,,,,,,,,,,,
USW00012918,2/17/2018,8.28,0.01,80,61,200,21.9,,,,,,,,,,,,,,,,,,
USW00012918,2/18/2018,9.4,0,80,60,150,23.9,,,,,,,,,,,,,,,,,,
USW00012918,2/19/2018,14.54,0,79,67,190,30,,,,,,,,,,,,,,,,,,
USW00012918,2/20/2018,14.32,0,77,70,160,35.1,,,,,,,,,,,,,,,,,,
USW00012918,2/21/2018,9.62,1.31,77,55,160,32,,,,,,,,,,,,,,,,,,
USW00012918,2/22/2018,6.71,0.06,76,52,170,21,1,,,,,,,,,,,,,,,,,
USW00012918,2/23/2018,8.72,0,80,61,160,25.9,1,,,,,,,,,,,,,,,,,
USW00012918,2/24/2018,12.53,0.01,80,72,200,36.9,,,,,,,,,,,,,,,,,,
USW00012918,2/25/2018,8.5,0.13,73,57,350,21.9,1,,1,,,,,,,,,,,,,,,
USW00012918,2/26/2018,8.5,0,71,56,40,21,,,,,,,,,,,,,,,,,,
USW00012918,2/27/2018,11.63,0.02,79,63,170,28,,,,,,,,,,,,,,,,,,
USW00012918,2/28/2018,12.3,0,82,70,190,30,,,,,,,,,,,,,,,,,,
USW00012918,3/1/2018,12.97,0,80,63,20,30,,,,,,,,,,,,,,,,,,
USW00012918,3/2/2018,9.17,0,74,58,60,21,,,,,,,,,,,,,,,,,,
USW00012918,3/3/2018,10.07,0,72,56,120,23.9,,,,,,,,,,,,,,,,,,
USW00012918,3/4/2018,11.41,0.01,75,66,160,25.1,,,,,,,,,,,,,,,,,,
USW00012918,3/5/2018,8.72,0.38,80,63,200,23.9,1,,1,,,,,,,,,,,,,,,
USW00012918,3/6/2018,11.18,0.08,72,54,360,25.9,,,1,,,,,1,,,,,,,,,,
USW00012918,3/7/2018,9.17,0,66,48,360,25.1,,,,,,,,,,,,,,,,,,
USW00012918,3/8/2018,7.61,0,65,50,50,19.9,,,,,,,,1,,,,,,,,,,
USW00012918,3/9/2018,8.28,0,73,48,190,25.9,,,,,,,,,,,,,,,,,,
USW00012918,3/10/2018,8.5,0,85,67,190,23,1,,,,,,,,,,,,,,,,,
USW00012918,3/11/2018,12.97,0,79,59,20,33.1,1,,,,,,,,,,,,,,,,,
USW00012918,3/12/2018,12.3,0,66,49,10,31.1,,,,,,,,,,,,,,,,,,
USW00012918,3/13/2018,4.03,0,69,47,20,17,,,,,,,,,,,,,,,,,,
USW00012918,3/14/2018,5.59,0,70,48,150,17,,,,,,,,,,,,,,,,,,
USW00012918,3/15/2018,7.83,0,73,51,90,28,,,,,,,,,,,,,,,,,,
USW00012918,3/16/2018,9.84,0,81,67,210,21,1,,1,,,,,,,,,,,,,,,
USW00012918,3/17/2018,7.38,0,82,68,140,23,1,,,,,,,,,,,,,,,,,
USW00012918,3/18/2018,6.04,0,83,69,140,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,3/19/2018,11.63,0,85,66,350,32,1,,,,,,,,,,,,,,,,,
USW00012918,3/20/2018,11.86,0,72,53,340,29.1,,,,,,,,,,,,,,,,,,
USW00012918,3/21/2018,6.49,0,74,47,60,18.1,,,,,,,,,,,,,,,,,,
USW00012918,3/22/2018,7.16,0,75,51,150,25.1,,,,,,,,,,,,,,,,,,
USW00012918,3/23/2018,12.08,0,79,58,180,32,,,,,,,,,,,,,,,,,,
USW00012918,3/24/2018,10.74,0,80,68,210,25.9,,,,,,,,,,,,,,,,,,
USW00012918,3/25/2018,9.4,0,82,65,140,25.1,1,1,,,,,,,,,,,,,,,,
USW00012918,3/26/2018,12.08,0,81,68,160,31.1,,,,,,,,,,,,,,,,,,
USW00012918,3/27/2018,12.08,0,79,70,160,31.1,1,,,,,,,,,,,,,,,,,
USW00012918,3/28/2018,10.51,0.12,78,70,160,31.1,1,,1,,,,,,,,,,,,,,,
USW00012918,3/29/2018,7.61,1.34,79,60,310,45,1,,1,,,,,,,,,,,,,,,
USW00012918,3/30/2018,9.17,0,77,59,20,25.9,,,,,,,,1,,,,,,,,,,
USW00012918,3/31/2018,6.93,0,78,55,180,25.9,,,,,,,,,,,,,,,,,,
USW00012918,4/1/2018,7.61,0,80,60,160,23,,,,,,,,,,,,,,,,,,
USW00012918,4/2/2018,9.84,0,82,68,160,25.9,,,,,,,,,,,,,,,,,,
USW00012918,4/3/2018,12.75,0,83,64,320,59.9,1,,1,,,,,,,,,,,,,,,
USW00012918,4/4/2018,14.99,0.85,73,55,30,38,,,1,,,,,,,,,,,,,,,
USW00012918,4/5/2018,9.62,0,73,57,120,23.9,,,,,,,,,,,,,,,,,,
USW00012918,4/6/2018,10.96,0,79,70,190,28,,,,,,,,,,,,,,,,,,
USW00012918,4/7/2018,13.2,0.03,73,47,350,32,1,,1,,,,,,,,,,,,,,,
USW00012918,4/8/2018,6.93,0,59,46,360,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,4/9/2018,9.17,0.02,63,55,10,19,1,,,,,,,,,,,,,,,,,
USW00012918,4/10/2018,10.07,0,78,53,30,25.9,,,,,,,,1,,,,,,,,,,
USW00012918,4/11/2018,6.04,0,78,50,140,19.9,,,,,,,,,,,,,,,,,,
USW00012918,4/12/2018,10.74,0,81,59,130,31.1,,,,,,,,,,,,,,,,,,
USW00012918,4/13/2018,15.66,0.01,82,70,190,36.9,1,,,,,,,,,,,,,,,,,
USW00012918,4/14/2018,13.42,0.26,76,51,320,38,1,,1,,,,,,,,,,,,,,,
USW00012918,4/15/2018,10.51,0,69,46,330,29.1,,,,,,,,,,,,,,,,,,
USW00012918,4/16/2018,6.49,0,77,45,140,23.9,,,,,,,,,,,,,,,,,,
USW00012918,4/17/2018,11.86,0,81,58,210,31.1,,,,,,,,,,,,,,,,,,
USW00012918,4/18/2018,7.83,0,83,67,220,21,,,,,,,,,,,,,,,,,,
USW00012918,4/19/2018,13.2,0,79,60,40,31.1,,,,,,,,,,,,,,,,,,
USW00012918,4/20/2018,10.51,0,66,54,80,25.1,,,,,,,,1,,,,,,,,,,
USW00012918,4/21/2018,11.41,1.54,75,63,170,25.1,1,,1,,,,,,,,,,,,,,,
USW00012918,4/22/2018,11.41,0,73,59,350,23.9,1,,,,,,,,,,,,,,,,,
USW00012918,4/23/2018,8.28,0,80,53,320,25.9,,,,,,,,,,,,,,,,,,
USW00012918,4/24/2018,4.47,0,86,57,300,16.1,,,,,,,,1,,,,,,,,,,
USW00012918,4/25/2018,7.16,0,85,61,350,28,1,,1,,,,,,,,,,,,,,,
USW00012918,4/26/2018,8.72,0,77,56,340,27.1,,,,,,,,,,,,,,,,,,
USW00012918,4/27/2018,6.04,0,80,58,350,21,,,,,,,,,,,,,,,,,,
USW00012918,4/28/2018,4.92,0,83,58,140,19.9,,,,,,,,1,,,,,,,,,,
USW00012918,4/29/2018,4.7,0,81,58,110,23,1,,,,,,,,,,,,,,,,,
USW00012918,4/30/2018,10.29,0,80,61,120,27.1,1,,,,,,,,,,,,,,,,,
USW00012918,5/1/2018,11.41,0,80,70,150,25.9,,,,,,,,,,,,,,,,,,
USW00012918,5/2/2018,12.3,0,85,73,150,29.1,,,,,,,,,,,,,,,,,,
USW00012918,5/3/2018,12.75,0,84,74,170,27.1,,,,,,,,,,,,,,,,,,
USW00012918,5/4/2018,8.28,0,82,69,360,25.1,,,,,,,,,,,,,,,,,,
USW00012918,5/5/2018,8.05,0,84,67,320,18.1,1,,,,,,,,,,,,,,,,,
USW00012918,5/6/2018,5.37,0,87,64,360,18.1,,,,,,,,,,,,,,,,,,
USW00012918,5/7/2018,5.37,0,90,65,160,19.9,,,,,,,,,,,,,,,,,,
USW00012918,5/8/2018,6.71,0,90,65,190,21,,,,,,,,,,,,,,,,,,
USW00012918,5/9/2018,6.71,0,89,65,160,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,5/10/2018,7.83,0,87,65,170,23.9,1,,,,,,,,,,,,,,,,,
USW00012918,5/11/2018,10.29,0,87,70,170,25.9,,,,,,,,,,,,,,,,,,
USW00012918,5/12/2018,9.17,0,88,72,140,21.9,,,,,,,,,,,,,,,,,,
USW00012918,5/13/2018,7.38,0,90,71,100,23,,,,,,,,,,,,,,,,,,
USW00012918,5/14/2018,6.26,0,90,72,150,19,,,,,,,,,,,,,,,,,,
USW00012918,5/15/2018,4.92,0,91,67,170,21,1,,,,,,,,,,,,,,,,,
USW00012918,5/16/2018,6.93,0,92,68,210,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,5/17/2018,7.61,0,94,70,200,21,1,,,,,,,,,,,,,,,,,
USW00012918,5/18/2018,9.62,0,91,71,210,25.9,1,,,,,,,,,,,,,,,,,
USW00012918,5/19/2018,10.74,0,89,73,160,27.1,1,,,,,,,,,,,,,,,,,
USW00012918,5/20/2018,9.62,0,90,70,170,31.1,,,1,,,,,,,,,,,,,,,
USW00012918,5/21/2018,5.59,1.96,87,71,80,23,1,,1,,,,,,,,,,,,,,,
USW00012918,5/22/2018,4.92,0.55,85,69,130,34,1,,1,,,,,1,,,,,,,,,,
USW00012918,5/23/2018,4.47,0,82,71,120,21,1,,1,,,,,,,,,,,,,,,
USW00012918,5/24/2018,5.82,0,88,72,120,21,,,,,,,,,,,,,,,,,,
USW00012918,5/25/2018,4.7,0.15,89,72,110,23,1,,1,,,,,,,,,,,,,,,
USW00012918,5/26/2018,5.82,0.94,92,68,60,45,1,,1,,,,,,,,,,,,,,,
USW00012918,5/27/2018,4.03,0,91,68,90,36,,,,,,,,,,,,,,,,,,
USW00012918,5/28/2018,3.8,0,93,73,350,15,,,,,,,,,,,,,,,,,,
USW00012918,5/29/2018,6.93,0,93,75,200,21.9,,,,,,,,,,,,,,,,,,
USW00012918,5/30/2018,8.5,0,93,74,180,21,,,,,,,,,,,,,,,,,,
USW00012918,5/31/2018,8.95,0,92,75,150,23,,,,,,,,,,,,,,,,,,
USW00012918,6/1/2018,8.05,0,94,76,140,25.1,1,,,,,,,,,,,,,,,,,
USW00012918,6/2/2018,8.05,0,94,75,190,23.9,1,,,,,,,,,,,,,,,,,
USW00012918,6/3/2018,6.26,0,95,74,60,34,1,,1,,,,,,,,,,,,,,,
USW00012918,6/4/2018,5.82,0,93,75,170,19,,,,,,,,,,,,,,,,,,
USW00012918,6/5/2018,7.61,0,95,74,240,19.9,,,,,,,,,,,,,,,,,,
USW00012918,6/6/2018,4.7,0,95,76,140,19.9,,,1,,,,,,,,,,,,,,,
USW00012918,6/7/2018,6.04,0,93,76,160,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,6/8/2018,4.7,0,94,75,120,21.9,,,,,,,,,,,,,,,,,,
USW00012918,6/9/2018,6.26,0,91,74,170,25.1,,,1,,,,,,,,,,,,,,,
USW00012918,6/10/2018,9.62,0,93,78,180,25.1,,,,,,,,,,,,,,,,,,
USW00012918,6/11/2018,10.74,0,93,79,190,29.1,,,,,,,,,,,,,,,,,,
USW00012918,6/12/2018,8.95,0,94,78,160,27.1,,,,,,,,,,,,,,,,,,
USW00012918,6/13/2018,6.04,0,95,76,160,21,,,,,,,,,,,,,,,,,,
USW00012918,6/14/2018,4.92,1.47,91,73,100,55.9,1,,1,,,,,,,,,,,,,,,
USW00012918,6/15/2018,6.04,0.7,91,75,130,21.9,1,,1,,,,,,,,,,,,,,,
USW00012918,6/16/2018,8.72,0,91,77,120,29.1,,,,,,,,,,,,,,,,,,
USW00012918,6/17/2018,8.5,0.26,89,77,90,25.9,1,,1,,,,,,,,,,,,,,,
USW00012918,6/18/2018,7.83,0.41,85,75,100,21,1,,,,,,,,,,,,,,,,,
USW00012918,6/19/2018,10.29,0.27,86,74,340,25.1,1,,,,,,,,,,,,,,,,,
USW00012918,6/20/2018,8.72,0.71,87,75,230,29.1,1,,1,,,,,,,,,,,,,,,
USW00012918,6/21/2018,4.7,0.01,86,76,160,13,1,,1,,,,,,,,,,,,,,,
USW00012918,6/22/2018,8.05,0,95,75,200,23,1,,,,,,,1,,,,,,,,,,
USW00012918,6/23/2018,10.07,0,93,75,140,25.9,,,,,,,,,,,,,,,,,,
USW00012918,6/24/2018,10.51,0,92,78,140,28,,,,,,,,,,,,,,,,,,
USW00012918,6/25/2018,9.62,0.17,92,79,200,30,1,,1,,,,,,,,,,,,,,,
USW00012918,6/26/2018,7.16,0,93,77,150,19.9,,,,,,,,1,,,,,,,,,,
USW00012918,6/27/2018,6.26,0.07,95,77,140,19,,,1,,,,,1,,,,,,,,,,
USW00012918,6/28/2018,6.93,0.1,92,77,170,25.9,1,,1,,,,,1,,,,,,,,,,
USW00012918,6/29/2018,8.5,0,95,78,170,23.9,1,,,,,,,,,,,,,,,,,
USW00012918,6/30/2018,8.05,0,94,78,150,23,1,,,,,,,1,,,,,,,,,,
USW00012918,7/1/2018,7.16,0,96,76,140,21.9,1,,,,,,,1,,,,,,,,,,
USW00012918,7/2/2018,5.14,0,95,76,150,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,7/3/2018,6.93,0,96,76,60,36,1,,1,,,,,1,,,,,,,,,,
USW00012918,7/4/2018,5.37,6,80,73,160,21.9,1,1,1,,,,,,,,,,,,,,,
USW00012918,7/5/2018,5.37,0.58,90,74,20,25.9,1,,1,,,,,,,,,,,,,,,
USW00012918,7/6/2018,5.82,0.07,92,75,50,23,1,,1,,,,,,,,,,,,,,,
USW00012918,7/7/2018,6.26,0,91,76,80,19.9,,,,,,,,,,,,,,,,,,
USW00012918,7/8/2018,3.13,0.54,83,75,100,19.9,1,,1,,,,,,,,,,,,,,,
USW00012918,7/9/2018,2.46,0.57,90,74,200,32,1,,1,,,,,1,,,,,,,,,,
USW00012918,7/10/2018,4.03,0,92,76,120,21,,,1,,,,,,,,,,,,,,,
USW00012918,7/11/2018,4.47,0,94,76,160,16.1,1,,1,,,,,,,,,,,,,,,
USW00012918,7/12/2018,4.47,0,94,78,150,18.1,,,1,,,,,,,,,,,,,,,
USW00012918,7/13/2018,5.82,0,95,77,140,23.9,,,1,,,,,,,,,,,,,,,
USW00012918,7/14/2018,6.49,0,93,78,170,23.9,,,,,,,,,,,,,,,,,,
USW00012918,7/15/2018,6.26,0,95,78,190,19.9,,,,,,,,,,,,,,,,,,
USW00012918,7/16/2018,6.04,0,95,77,210,17,1,,,,,,,1,,,,,,,,,,
USW00012918,7/17/2018,7.16,0,95,77,250,19,,,,,,,,,,,,,,,,,,
USW00012918,7/18/2018,8.5,0,96,78,240,21.9,,,,,,,,,,,,,,,,,,
USW00012918,7/19/2018,8.72,0,96,79,230,21,,,,,,,,,,,,,,,,,,
USW00012918,7/20/2018,7.83,0,97,78,220,21,1,,,,,,,,,,,,,,,,,
USW00012918,7/21/2018,8.28,0,97,79,220,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,7/22/2018,9.62,0,98,79,260,21,1,,,,,,,,,,,,,,,,,
USW00012918,7/23/2018,9.4,0,100,79,230,23,1,,,,,,,,,,,,,,,,,
USW00012918,7/24/2018,6.04,0,93,80,50,21,,,,,,,,,,,,,,,,,,
USW00012918,7/25/2018,5.37,0,96,78,70,23.9,,,,,,,,,,,,,,,,,,
USW00012918,7/26/2018,4.92,0,98,75,40,18.1,1,,,,,,,1,,,,,,,,,,
USW00012918,7/27/2018,5.59,0,97,76,100,19,,,,,,,,1,,,,,,,,,,
USW00012918,7/28/2018,4.92,0,97,77,130,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,7/29/2018,5.14,0,98,78,140,19.9,,,,,,,,,,,,,,,,,,
USW00012918,7/30/2018,5.59,0,96,79,70,25.1,,,1,,,,,,,,,,,,,,,
USW00012918,7/31/2018,5.59,0.23,89,74,30,45,1,,1,,,,,,,,,,,,,,,
USW00012918,8/1/2018,6.49,0,95,74,360,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,8/2/2018,5.59,0,96,77,60,16.1,,,,,,,,,,,,,,,,,,
USW00012918,8/3/2018,6.71,0,95,74,110,21.9,,,,,,,,1,,,,,,,,,,
USW00012918,8/4/2018,6.26,0,91,76,230,27.1,1,,1,,,,,,,,,,,,,,,
USW00012918,8/5/2018,6.93,0,91,75,110,19.9,,,1,,,,,,,,,,,,,,,
USW00012918,8/6/2018,6.71,0,93,79,170,25.9,,,1,,,,,,,,,,,,,,,
USW00012918,8/7/2018,4.92,0,93,77,170,21.9,,,1,,,,,,,,,,,,,,,
USW00012918,8/8/2018,5.37,0.41,95,77,260,38.9,1,,1,,,,,,,,,,,,,,,
USW00012918,8/9/2018,5.37,0,95,77,180,23,1,,1,,,,,1,,,,,,,,,,
USW00012918,8/10/2018,6.71,0.11,95,78,50,25.1,1,,1,,,,,,,,,,,,,,,
USW00012918,8/11/2018,3.36,0.73,89,77,140,25.9,1,,1,,,,,1,,,,,,,,,,
USW00012918,8/12/2018,6.93,0,92,77,160,23,,,,,,,,1,,,,,,,,,,
USW00012918,8/13/2018,7.83,0,93,78,140,23,1,,,,,,,,,,,,,,,,,
USW00012918,8/14/2018,7.61,0,93,77,170,21,1,,,,,,,,,,,,,,,,,
USW00012918,8/15/2018,7.16,0,93,78,140,28,1,,1,,,,,,,,,,,,,,,
USW00012918,8/16/2018,6.71,0,96,78,200,21.9,,,1,,,,,,,,,,,,,,,
USW00012918,8/17/2018,6.04,0,97,77,140,23.9,1,,,,,,,,,,,,,,,,,
USW00012918,8/18/2018,7.38,0,97,78,170,23,,,1,,,,,,,,,,,,,,,
USW00012918,8/19/2018,9.17,0,97,78,170,25.1,,,,,,,,,,,,,,,,,,
USW00012918,8/20/2018,8.05,0.13,96,79,250,31.1,,,1,,,,,,,,,,,,,,,
USW00012918,8/21/2018,6.26,0,99,79,170,19.9,,,1,,,,,1,,,,,,,,,,
USW00012918,8/22/2018,6.71,0,100,82,50,19.9,,,,,,,,,,,,,,,,,,
USW00012918,8/23/2018,4.47,0,96,81,110,16.1,,,,,,,,,,,,,,,,,,
USW00012918,8/24/2018,5.14,0,96,77,160,21,,,,,,,,,,,,,,,,,,
USW00012918,8/25/2018,4.7,0,96,78,100,21.9,,,,,,,,,,,,,,,,,,
USW00012918,8/26/2018,4.25,0,95,79,100,21.9,,,1,,,,,,,,,,,,,,,
USW00012918,8/27/2018,5.82,0.14,95,78,80,23.9,1,,1,,,,,,,,,,,,,,,
USW00012918,8/28/2018,4.92,0.07,93,79,120,21,,,1,,,,,,,,,,,,,,,
USW00012918,8/29/2018,4.25,0.1,87,75,80,30,,,1,,,,,,,,,,,,,,,
USW00012918,8/30/2018,4.92,0,92,74,110,19.9,,,1,,,,,,,,,,,,,,,
USW00012918,8/31/2018,5.82,0,94,76,320,23.9,,,,,,,,,,,,,,,,,,
USW00012918,9/1/2018,5.37,0.17,93,77,80,23.9,,,1,,,,,,,,,,,,,,,
USW00012918,9/2/2018,3.8,0.23,82,76,40,16.1,1,,1,,,,,,,,,,,,,,,
USW00012918,9/3/2018,5.59,1.63,85,74,100,18.1,1,,,,,,,,,,,,,,,,,
USW00012918,9/4/2018,8.72,0.1,89,75,90,27.1,1,,,,,,,,,,,,,,,,,
USW00012918,9/5/2018,6.71,0,90,79,100,18.1,1,,1,,,,,,,,,,,,,,,
USW00012918,9/6/2018,5.14,0.01,89,78,170,23.9,,,1,,,,,,,,,,,,,,,
USW00012918,9/7/2018,4.92,0,92,76,160,21,,,1,,,,,,,,,,,,,,,
USW00012918,9/8/2018,4.92,0,92,76,160,19,,,1,,,,,,,,,,,,,,,
USW00012918,9/9/2018,2.01,0.12,90,74,290,23,,,1,,,,,,,,,,,,,,,
USW00012918,9/10/2018,5.14,0.89,80,72,170,19.9,1,,1,,,,,,,,,,,,,,,
USW00012918,9/11/2018,7.61,1.07,80,73,130,21,1,,1,,,,,,,,,,,,,,,
USW00012918,9/12/2018,8.72,0.02,85,75,100,27.1,1,,1,,,,,,,,,,,,,,,
USW00012918,9/13/2018,10.74,0.01,83,75,60,25.9,,,1,,,,,,,,,,,,,,,
USW00012918,9/14/2018,8.28,1.26,80,74,100,21,1,,1,,,,,,,,,,,,,,,
USW00012918,9/15/2018,7.61,0,90,75,90,19,,,,,,,,,,,,,,,,,,
USW00012918,9/16/2018,3.13,0,92,75,150,19,1,1,1,,,,,,,,,,,,,,,
USW00012918,9/17/2018,4.7,0,95,75,290,13,,,,,,,,,,,,,,,,,,
USW00012918,9/18/2018,4.92,0,95,76,180,15,,,,,,,,1,,,,,,,,,,
USW00012918,9/19/2018,4.03,0,94,76,120,19.9,,,,,,,,,,,,,,,,,,
USW00012918,9/20/2018,6.49,0,91,77,150,21.9,1,,1,,,,,1,,,,,,,,,,
USW00012918,9/21/2018,6.26,0.02,91,79,210,23,,,1,,,,,1,,,,,,,,,,
USW00012918,9/22/2018,5.82,1.25,87,74,270,27.1,1,,1,,,,,,,,,,,,,,,
USW00012918,9/23/2018,6.49,0.06,85,71,250,19,1,,,,,,,,,,,,,,,,,
USW00012918,9/24/2018,4.47,0,89,70,170,14.1,,,,,,,,,,,,,,,,,,
USW00012918,9/25/2018,6.04,0.03,89,76,200,23,1,,,,,,,,,,,,,,,,,
USW00012918,9/26/2018,3.58,0.66,90,74,190,30,1,,1,,,,,1,,,,,,,,,,
USW00012918,9/27/2018,7.61,0.07,82,71,340,18.1,1,,,,,,,,,,,,,,,,,
USW00012918,9/28/2018,6.93,0.01,83,70,110,15,1,,,,,,,1,,,,,,,,,,
USW00012918,9/29/2018,6.71,0.34,78,73,130,21,1,,1,,,,,,,,,,,,,,,
USW00012918,9/30/2018,7.16,0.3,82,73,70,19,1,,1,,,,,,,,,,,,,,,
USW00012918,10/1/2018,5.82,0.79,82,71,210,25.1,1,,1,,,,,,,,,,,,,,,
USW00012918,10/2/2018,5.82,0,89,73,110,18.1,1,,,,,,,,,,,,,,,,,
USW00012918,10/3/2018,4.25,0,90,74,130,18.1,1,,,,,,,,,,,,,,,,,
USW00012918,10/4/2018,3.36,0.01,91,75,100,17,,,,,,,,,,,,,,,,,,
USW00012918,10/5/2018,5.82,0,90,76,130,21.9,,,,,,,,,,,,,,,,,,
USW00012918,10/6/2018,5.82,0.21,92,75,90,19.9,,,,,,,,,,,,,,,,,,
USW00012918,10/7/2018,8.05,0,91,76,140,31.1,,,1,,,,,,,,,,,,,,,
USW00012918,10/8/2018,7.38,0.18,88,75,120,33.1,1,,1,,,,,1,,,,,,,,,,
USW00012918,10/9/2018,7.61,0,91,74,160,23,,,,,,,,,,,,,,,,,,
USW00012918,10/10/2018,8.5,0,87,71,360,21.9,,,,,,,,,,,,,,,,,,
USW00012918,10/11/2018,8.95,0,83,66,40,25.9,,,,,,,,,,,,,,,,,,
USW00012918,10/12/2018,6.93,0,86,66,150,19,,,,,,,,,,,,,,,,,,
USW00012918,10/13/2018,9.17,0,89,73,170,27.1,,,,,,,,,,,,,,,,,,
USW00012918,10/14/2018,7.16,0,91,76,200,21,,,,,,,,,,,,,,,,,,
USW00012918,10/15/2018,10.96,1.6,82,57,310,38,1,,1,,,,,,,,,,,,,,,
USW00012918,10/16/2018,11.41,0,62,57,360,23,1,,,,,,,,,,,,,,,,,
USW00012918,10/17/2018,11.86,0.02,65,57,20,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,10/18/2018,11.86,0,74,57,30,23,1,,,,,,,,,,,,,,,,,
USW00012918,10/19/2018,8.5,0.17,80,65,300,18.1,1,,1,,,,,,,,,,,,,,,
USW00012918,10/20/2018,11.86,0.03,74,65,20,25.9,1,,,,,,,,,,,,,,,,,
USW00012918,10/21/2018,12.3,0,74,61,70,25.9,,,,,,,,,,,,,,,,,,
USW00012918,10/22/2018,8.5,0,70,55,30,19,,,,,,,,1,,,,,,,,,,
USW00012918,10/23/2018,12.53,0.66,64,56,30,23.9,1,,,,,,,,,,,,,,,,,
USW00012918,10/24/2018,10.51,0.3,68,63,70,25.9,1,,,,,,,,,,,,,,,,,
USW00012918,10/25/2018,8.5,0.31,70,59,310,25.9,1,,,,,,,,,,,,,,,,,
USW00012918,10/26/2018,5.59,0,77,53,300,21,,,,,,,,,,,,,,,,,,
USW00012918,10/27/2018,5.37,0,82,55,260,18.1,1,,,,,,,,,,,,,,,,,
USW00012918,10/28/2018,7.16,0,85,60,250,19,1,,,,,,,,,,,,,,,,,
USW00012918,10/29/2018,5.82,0,86,61,210,19.9,1,1,,,,,,,,,,,,,,,,
USW00012918,10/30/2018,8.28,0,86,67,200,30,,,,,,,,,,,,,,,,,,
USW00012918,10/31/2018,8.05,2.6,77,64,310,34,1,,1,,,,,,,,,,,,,,,
USW00012918,11/1/2018,10.51,0.03,69,54,300,28,1,,,,,,,,,,,,,,,,,
USW00012918,11/2/2018,5.82,0,72,48,310,23.9,,,,,,,,,,,,,,,,,,
USW00012918,11/3/2018,9.62,0,78,53,150,32,,,,,,,,,,,,,,,,,,
USW00012918,11/4/2018,7.61,0.39,74,62,10,23,1,,,,,,,,,,,,,,,,,
USW00012918,11/5/2018,10.51,0,85,64,70,35.1,,,,,,,,,,,,,,,,,,
USW00012918,11/6/2018,5.82,0,88,74,200,17,1,,,,,,,,,,,,,,,,,
USW00012918,11/7/2018,6.04,0.05,88,75,180,21.9,1,,1,,,,,1,,,,,,,,,,
USW00012918,11/8/2018,6.93,0.01,76,68,110,15,1,,,,,,,1,,,,,,,,,,
USW00012918,11/9/2018,17.22,0.38,68,52,10,35.1,1,,1,,,,,,,,,,,,,,,
USW00012918,11/10/2018,11.41,0,53,47,40,25.9,,,,,,,,,,,,,,,,,,
USW00012918,11/11/2018,10.07,0.08,58,48,70,21.9,1,,1,,,,,,,,,,,,,,,
USW00012918,11/12/2018,14.76,0.05,57,44,340,34,1,,,,,,,,,,,,,,,,,
USW00012918,11/13/2018,16.78,0,44,35,360,36.9,,,1,,1,,,,,,,,,,,,,
USW00012918,11/14/2018,8.5,0,53,33,320,23,,,,,,,,,,,,,,,,,,
USW00012918,11/15/2018,2.91,0,60,32,180,14.1,,,,,,,,,,,,,,,,,,
USW00012918,11/16/2018,3.8,0,69,39,130,14.1,,,,,,,,,,,,,,,,,,
USW00012918,11/17/2018,6.26,0,73,48,100,21,1,,,,,,,,,,,,,,,,,
USW00012918,11/18/2018,7.61,0.24,67,51,350,18.1,1,,,,,,,,,,,,,,,,,
USW00012918,11/19/2018,11.41,0.34,52,47,10,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,11/20/2018,11.18,0,63,47,40,25.1,,,,,,,,,,,,,,,,,,
USW00012918,11/21/2018,5.82,0.1,60,43,80,21,1,,1,,,,,,,,,,,,,,,
USW00012918,11/22/2018,4.92,0.12,65,51,60,15,1,,,,,,,,,,,,,,,,,
USW00012918,11/23/2018,4.92,0,77,52,270,21,,,,,,,,,,,,,,,,,,
USW00012918,11/24/2018,3.36,0,75,50,160,14.1,1,1,,,,,,,,,,,,,,,,
USW00012918,11/25/2018,12.08,0,76,53,330,34,1,1,,,,,,,,,,,,,,,,
USW00012918,11/26/2018,12.97,0,59,42,320,28,,,,,,,,,,,,,,,,,,
USW00012918,11/27/2018,4.25,0,62,38,170,15,,,,,,,,,,,,,,,,,,
USW00012918,11/28/2018,6.04,0,70,45,190,23.9,,,,,,,,,,,,,,,,,,
USW00012918,11/29/2018,7.38,0.05,76,64,190,25.9,1,,,,,,,,,,,,,,,,,
USW00012918,11/30/2018,9.17,0,80,66,160,25.9,1,,,,,,,,,,,,,,,,,
USW00012918,12/1/2018,8.05,0,80,55,260,23,1,,,,,,,1,,,,,,,,,,
USW00012918,12/2/2018,4.92,0,79,49,340,15,,,,,,,,,,,,,,,,,,
